StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Prolific ID,Gender Q,Age Q,Income Q,Deceased of Cancer Q,Previous Donation Q,Q12_First Click,Q12_Last Click,Q12_Page Submit,Q12_Click Count,Q13_First Click,Q13_Last Click,Q13_Page Submit,Q13_Click Count,Q8_1,GROUP
2022-03-30 20:51:32,2022-03-30 20:52:43,IP Address,67.3.140.56,100,70,True,2022-03-30 20:52:43,R_3CKnHmVaGz3nr6i,,,,,41.296905517578125,-95.96739959716796875,anonymous,EN,5fb0b5041392254c4c4b11de,Male,20-29,"$50,000-$99,999",Yes,Yes,,,,,1.681,35.367,36.99,13,6,TREAT_POS
2022-03-30 20:51:56,2022-03-30 20:52:56,IP Address,73.169.1.44,100,59,True,2022-03-30 20:52:56,R_1ACIyIYfj2qXLNf,,,,,39.59869384765625,-104.75150299072265625,anonymous,EN,5c75419284e176001254c7a5,Male,40-49,"$50,000-$99,999",No,Yes,,,,,13.974,29.902,30.928,5,9,TREAT_POS
2022-03-30 20:51:20,2022-03-30 20:52:59,IP Address,63.155.126.104,100,98,True,2022-03-30 20:52:59,R_294l8eVn86dtqWj,,,,,44.0196990966796875,-123.100799560546875,anonymous,EN,5f62498a23e52627a1dbda93,Female,20-29,"Under $20,000",No,Yes,,,,,36.703,37.537,37.993,3,7,TREAT_POS
2022-03-30 20:51:43,2022-03-30 20:53:03,IP Address,99.21.146.37,100,79,True,2022-03-30 20:53:03,R_12PBV0tAvdIIV2l,,,,,38.6226043701171875,-121.3885040283203125,anonymous,EN,58d4c4c287b2420001263b6a,Female,50-59,"Under $20,000",Yes,Yes,31.477,31.477,40.562,1,,,,,1,TREAT_NEG
2022-03-30 20:52:40,2022-03-30 20:53:11,IP Address,99.46.142.251,100,30,True,2022-03-30 20:53:12,R_2WSD9TGcG0qfywl,,,,,37.347900390625,-122.03509521484375,anonymous,EN,58a202ac66e4640001c52bfd,Male,50-59,"$100,000-$150,000",Yes,Yes,,,,,,,,,7,CONTROL
2022-03-30 20:52:14,2022-03-30 20:53:12,IP Address,97.88.54.55,100,58,True,2022-03-30 20:53:13,R_O37Q0iX4ISEhhF7,,,,,45.57220458984375,-94.20420074462890625,anonymous,EN,614f345438466e99f20c3514,Male,50-59,"$50,000-$99,999",Yes,Yes,0,0,32.407,0,,,,,5,TREAT_NEG
2022-03-30 20:53:35,2022-03-30 20:53:59,IP Address,24.2.115.214,100,23,True,2022-03-30 20:53:59,R_3Jni2qyl7eI3wqX,,,,,40.104095458984375,-80.6425018310546875,anonymous,EN,5d634b27e5f92f0017196a3f,Male,30-39,"$50,000-$99,999",Yes,Yes,,,,,,,,,6,CONTROL
2022-03-30 20:51:18,2022-03-30 20:54:25,IP Address,168.91.180.82,100,187,True,2022-03-30 20:54:26,R_2tFHkXlv5l1EkKt,,,,,40.7449951171875,-75.3199005126953125,anonymous,EN,5e62f732321c5c08db54cca2,Male,30-39,"$20,000-$49,999",Yes,Yes,0,0,40.03,0,,,,,10,TREAT_NEG
2022-03-30 20:53:38,2022-03-30 20:54:36,IP Address,216.186.143.248,100,57,True,2022-03-30 20:54:36,R_3PSqemhf6kUmDU5,,,,,40.0471038818359375,-82.9709014892578125,anonymous,EN,61377959f1b3bde525fc90a1,Male,40-49,"$50,000-$99,999",No,Yes,,,,,0,0,31.956,0,6,TREAT_POS
2022-03-30 20:54:24,2022-03-30 20:54:47,IP Address,73.151.211.55,100,23,True,2022-03-30 20:54:47,R_1HnUwzow65IZut9,,,,,37.7353057861328125,-121.44029998779296875,anonymous,EN,5ae7f99bd5ec5e000175f097,Male,30-39,"$50,000-$99,999",Yes,Yes,,,,,,,,,4,CONTROL
2022-03-30 20:53:59,2022-03-30 20:54:55,IP Address,108.5.48.146,100,55,True,2022-03-30 20:54:55,R_1QlOYSXIKhajMDO,,,,,40.64959716796875,-74.35050201416015625,anonymous,EN,5df5888b61b48a3dd970d282,Male,30-39,"Above $150,000",Yes,Yes,,,,,4.194,30.564,38.77,6,10,TREAT_POS
2022-03-30 20:54:25,2022-03-30 20:55:41,IP Address,99.119.191.206,100,75,True,2022-03-30 20:55:41,R_sYloLBvWev649Pj,,,,,29.55419921875,-95.7324981689453125,anonymous,EN,5fdbd0c98929f00b48b7a9a3,Male,20-29,"$50,000-$99,999",No,Yes,5.222,15.438,31.501,4,,,,,7,TREAT_NEG
2022-03-30 20:54:41,2022-03-30 20:55:45,IP Address,73.225.52.52,100,63,True,2022-03-30 20:55:45,R_yQKm0ZCPUyxFdhn,,,,,47.690093994140625,-122.37469482421875,anonymous,EN,5e9a85295bb4c912892ff75f,Male,30-39,"$100,000-$150,000",No,Yes,0,0,34.756,0,,,,,8,TREAT_NEG
2022-03-30 20:55:22,2022-03-30 20:55:46,IP Address,96.241.225.41,100,23,True,2022-03-30 20:55:47,R_0ib7cjjmpL1YHC1,,,,,38.98980712890625,-76.79039764404296875,anonymous,EN,5c5fc78e96dff400013607a5,Male,30-39,"$100,000-$150,000",No,Yes,,,,,,,,,7,CONTROL
2022-03-30 20:55:27,2022-03-30 20:56:29,IP Address,73.113.168.186,100,61,True,2022-03-30 20:56:29,R_1g2ctA8Qm3WgWAd,,,,,36.049896240234375,-83.92279815673828125,anonymous,EN,60394abb2aefd14351543a13,Male,30-39,"$50,000-$99,999",No,Yes,,,,,0,0,31.401,0,0,TREAT_POS
2022-03-30 20:56:36,2022-03-30 20:57:37,IP Address,71.234.166.101,100,61,True,2022-03-30 20:57:37,R_2dosnHnEJIVpms3,,,,,41.7599029541015625,-72.7574005126953125,anonymous,EN,5ef659991d975d12c6e7c555,Male,20-29,"Above $150,000",No,Yes,,,,,37.53,37.53,37.883,1,7,TREAT_POS
2022-03-30 20:57:21,2022-03-30 20:57:47,IP Address,68.63.55.220,100,25,True,2022-03-30 20:57:48,R_3Nyo19s8goi30Jf,,,,,30.4907989501953125,-84.31580352783203125,anonymous,EN,6001d2a36c91490694873136,Male,20-29,"$20,000-$49,999",Yes,No,,,,,,,,,7,CONTROL
2022-03-30 20:57:20,2022-03-30 20:57:54,IP Address,72.203.59.4,100,34,True,2022-03-30 20:57:54,R_2WYE5rnDmZDcmpU,,,,,36.1378936767578125,-115.32129669189453125,anonymous,EN,5ec9cf3ed4642d4ebb802b42,Male,50-59,"$100,000-$150,000",No,Yes,,,,,,,,,10,CONTROL
2022-03-30 20:57:33,2022-03-30 20:58:27,IP Address,70.94.49.80,100,53,True,2022-03-30 20:58:27,R_1FrzXtyeoFP1tKj,,,,,39.248992919921875,-94.4232025146484375,anonymous,EN,5c30b27e3329f40001e8e582,Male,30-39,"$50,000-$99,999",No,Yes,0,0,31.198,0,,,,,8,TREAT_NEG
2022-03-30 20:48:12,2022-03-30 20:59:22,IP Address,74.96.0.4,100,670,True,2022-03-30 20:59:22,R_OCfBasnRNkMbDgd,,,,,38.9033966064453125,-76.98819732666015625,anonymous,EN,5b667e3fdc84c6000173edc2,Male,30-39,"$20,000-$49,999",Yes,Yes,,,,,,,,,3,CONTROL
2022-03-30 20:58:29,2022-03-30 20:59:24,IP Address,98.221.232.136,100,55,True,2022-03-30 20:59:25,R_3Dkzxp2I4VrmSyq,,,,,40.51800537109375,-74.84529876708984375,anonymous,EN,5a8e095ff1408d000176d5d1,Male,30-39,"$100,000-$150,000",No,Yes,35.889,35.889,36.532,1,,,,,3,TREAT_NEG
2022-03-30 20:57:43,2022-03-30 20:59:36,IP Address,69.227.24.194,100,112,True,2022-03-30 20:59:36,R_2qmJ6JlJOXHPIps,,,,,32.389495849609375,-89.95619964599609375,anonymous,EN,60e4e8766d008bb56bcc3853,Male,40-49,"$20,000-$49,999",Yes,Yes,,,,,0.91,82.057,87.244,9,6,TREAT_POS
2022-03-30 20:58:30,2022-03-30 20:59:50,IP Address,104.48.177.194,100,79,True,2022-03-30 20:59:50,R_117baTp3TWH2pEo,,,,,29.542205810546875,-95.321197509765625,anonymous,EN,598ba20f716a2c000187ce01,Male,50-59,"$50,000-$99,999",Yes,Yes,0,0,44.096,0,,,,,6,TREAT_NEG
2022-03-30 20:58:36,2022-03-30 21:00:16,IP Address,98.180.238.216,100,99,True,2022-03-30 21:00:16,R_2Yfgrm3wg2rv1H7,,,,,41.38470458984375,-81.7982025146484375,anonymous,EN,60cff3ba91773f75c9504567,Male,30-39,"$100,000-$150,000",No,Yes,,,,,0,0,49.712,0,8,TREAT_POS
2022-03-30 21:00:28,2022-03-30 21:00:51,IP Address,71.209.244.110,100,22,True,2022-03-30 21:00:52,R_2WPxmcEHqKewVBA,,,,,33.5594024658203125,-112.09020233154296875,anonymous,EN,60ff9a9aad04eb7ef6cae70a,Male,20-29,"$20,000-$49,999",No,Yes,,,,,,,,,1,CONTROL
2022-03-30 21:00:20,2022-03-30 21:00:53,IP Address,104.1.29.253,100,32,True,2022-03-30 21:00:53,R_2WPbGPWThvZ7E3z,,,,,41.50390625,-88.21520233154296875,anonymous,EN,60fffb806a0f91b61a38d8af,Female,20-29,"$100,000-$150,000",Yes,Yes,,,,,,,,,7,CONTROL
2022-03-30 20:59:25,2022-03-30 21:01:06,IP Address,63.160.189.203,100,100,True,2022-03-30 21:01:06,R_A6gQOn2968KoZCF,,,,,34.3076934814453125,-118.4286956787109375,anonymous,EN,60da65c630ff4389c297b03c,Male,30-39,"Above $150,000",No,Yes,,,,,7.806,37.43,61.457,4,8,TREAT_POS
2022-03-30 21:00:11,2022-03-30 21:01:15,IP Address,71.87.41.42,100,63,True,2022-03-30 21:01:15,R_agZ4TNYNP7eWvLz,,,,,43.77459716796875,-88.43759918212890625,anonymous,EN,5e6560b5b402952e900827c5,Male,40-49,"$100,000-$150,000",Yes,Yes,10.442,12.863,31.326,2,,,,,7,TREAT_NEG
2022-03-30 21:00:12,2022-03-30 21:01:40,IP Address,100.16.18.147,100,88,True,2022-03-30 21:01:40,R_2CqRCbmDZQUTbea,,,,,39.537200927734375,-76.36049652099609375,anonymous,EN,60885d559ca52f07dd234260,Male,40-49,"Above $150,000",No,Yes,0,0,33.001,0,,,,,10,TREAT_NEG
2022-03-30 21:01:41,2022-03-30 21:02:11,IP Address,63.160.189.237,100,30,True,2022-03-30 21:02:12,R_3fPmAQGqjc4VgEQ,,,,,34.3076934814453125,-118.4286956787109375,anonymous,EN,5f3cdb4c3bb11cb825373e90,Male,30-39,"Above $150,000",No,Yes,,,,,,,,,8,CONTROL
2022-03-30 21:02:44,2022-03-30 21:03:08,IP Address,98.215.157.38,100,24,True,2022-03-30 21:03:09,R_22SwNpksxCtP2I1,,,,,40.5655975341796875,-89.62509918212890625,anonymous,EN,5d332957d0635b00013bd785,Male,20-29,"$50,000-$99,999",No,Yes,,,,,,,,,6,CONTROL
2022-03-30 21:02:45,2022-03-30 21:03:08,IP Address,107.15.44.120,100,23,True,2022-03-30 21:03:09,R_1rNZBdGWP5ucRXT,,,,,35.96099853515625,-78.92910003662109375,anonymous,EN,5fb1759ddea90c64d225eef4,Male,20-29,"$20,000-$49,999",No,Yes,,,,,,,,,5,CONTROL
2022-03-30 21:02:00,2022-03-30 21:03:14,IP Address,148.100.179.96,100,74,True,2022-03-30 21:03:15,R_2wiOjmUsuyiSPbh,,,,,41.604705810546875,-72.8813018798828125,anonymous,EN,5e4efd2f00f6070a930f3499,Male,20-29,"Above $150,000",No,No,0,0,37.82,0,,,,,1,TREAT_NEG
2022-03-30 21:02:21,2022-03-30 21:03:18,IP Address,76.185.5.252,100,57,True,2022-03-30 21:03:18,R_3I69ULfHpZBvvj4,,,,,26.2516021728515625,-98.2270965576171875,anonymous,EN,60a2cf0845851125015f4c1e,Male,20-29,"$20,000-$49,999",Yes,Yes,,,,,2.279,30.977,31.794,7,7,TREAT_POS
2022-03-30 21:01:29,2022-03-30 21:03:28,IP Address,104.172.209.252,100,118,True,2022-03-30 21:03:28,R_1msaCSCYb3V0ruQ,,,,,33.790802001953125,-118.324798583984375,anonymous,EN,5fadeb340e10471fdeb5fbf5,Male,20-29,"$50,000-$99,999",No,No,,,,,0,0,99.296,0,7,TREAT_POS
2022-03-30 21:01:16,2022-03-30 21:03:37,IP Address,174.250.146.20,100,140,True,2022-03-30 21:03:37,R_1fkMVeAVFkic3JI,,,,,35.2295989990234375,-80.8430023193359375,anonymous,EN,5d2d953e1d075a0001ec41db,Male,30-39,"$20,000-$49,999",Yes,Yes,,,,,5.395,67.2,83.592,12,3,TREAT_POS
2022-03-30 21:01:59,2022-03-30 21:04:00,IP Address,75.120.74.78,100,120,True,2022-03-30 21:04:00,R_vZhkEMLpuxmAush,,,,,30.48370361328125,-88.24140167236328125,anonymous,EN,5ecf32f2079f9d353b698b50,Male,50-59,"Under $20,000",Yes,Yes,0,0,33.321,0,,,,,9,TREAT_NEG
2022-03-30 21:02:24,2022-03-30 21:04:01,IP Address,71.7.82.140,100,97,True,2022-03-30 21:04:01,R_2zpeWSVdmJf3hws,,,,,33.997802734375,-83.71240234375,anonymous,EN,5c2414b8101408000140617a,Male,60 and above,"$20,000-$49,999",Yes,Yes,2.959,38.995,53.805,6,,,,,10,TREAT_NEG
2022-03-30 21:04:36,2022-03-30 21:05:21,IP Address,73.101.6.98,100,45,True,2022-03-30 21:05:21,R_10HjjeEGJQyk2Nh,,,,,39.8307037353515625,-77.2176971435546875,anonymous,EN,615e3c6bdb7c4e8e2ee86818,Male,30-39,"$50,000-$99,999",Yes,Yes,,,,,,,,,7,CONTROL
2022-03-30 21:04:05,2022-03-30 21:05:35,IP Address,136.56.10.34,100,90,True,2022-03-30 21:05:35,R_1eITOV58XhNnhWo,,,,,35.8538055419921875,-78.68599700927734375,anonymous,EN,5ea47bda5b1a9807ed89eb76,Male,60 and above,"$20,000-$49,999",Yes,Yes,,,,,0,0,54.812,0,2,TREAT_POS
2022-03-30 21:04:49,2022-03-30 21:06:13,IP Address,96.37.51.3,100,83,True,2022-03-30 21:06:14,R_2aFxQV9a4O7yPv3,,,,,35.4875030517578125,-81.17549896240234375,anonymous,EN,60652e0a60b1c2e3277cd6fd,Male,40-49,"$50,000-$99,999",Yes,Yes,2.746,37.273,51.813,13,,,,,5,TREAT_NEG
2022-03-30 21:04:32,2022-03-30 21:06:22,IP Address,73.1.169.102,100,110,True,2022-03-30 21:06:23,R_2rN3rZPzEkBJWvU,,,,,25.78460693359375,-80.233001708984375,anonymous,EN,60cbde84eb3169645f11cdbc,Male,40-49,"Under $20,000",Yes,Yes,,,,,12.44,52.958,62.933,6,8,TREAT_POS
2022-03-30 21:06:24,2022-03-30 21:06:57,IP Address,69.4.48.100,100,33,True,2022-03-30 21:06:57,R_3qQceRNxZctdE1B,,,,,29.96380615234375,-98.90619659423828125,anonymous,EN,5bb5473f9e00ca0001893a4c,Male,30-39,"$50,000-$99,999",Yes,Yes,,,,,,,,,10,CONTROL
2022-03-30 21:06:44,2022-03-30 21:07:24,IP Address,66.215.49.119,100,40,True,2022-03-30 21:07:24,R_1Nh5dSRsNnCE7DN,,,,,35.261199951171875,-120.654998779296875,anonymous,EN,60ebd10c620f3e024c3a39a5,Male,20-29,"Under $20,000",No,No,,,,,,,,,2,CONTROL
2022-03-30 21:06:37,2022-03-30 21:07:33,IP Address,69.215.107.188,100,56,True,2022-03-30 21:07:33,R_1gi1xorjUFy2cs1,,,,,30.5088958740234375,-97.67960357666015625,anonymous,EN,5b93ddc050977500010b7010,Male,20-29,"$100,000-$150,000",Yes,Yes,,,,,6.882,39.253,40.025,18,10,TREAT_POS
2022-03-30 21:06:16,2022-03-30 21:07:34,IP Address,149.143.229.155,100,77,True,2022-03-30 21:07:34,R_12m5YmvHqdHxgCC,,,,,40.38690185546875,-82.4900970458984375,anonymous,EN,600fa796b9d3f71a82758e29,Male,20-29,"$50,000-$99,999",Yes,Yes,0,0,42.583,0,,,,,8,TREAT_NEG
2022-03-30 21:06:59,2022-03-30 21:07:56,IP Address,76.173.212.151,100,56,True,2022-03-30 21:07:56,R_2pQBsfisy27PDlq,,,,,21.4253997802734375,-157.8137969970703125,anonymous,EN,5eb879035275547d0fcdd610,Male,40-49,"$50,000-$99,999",Yes,Yes,0,0,30.797,0,,,,,8,TREAT_NEG
2022-03-30 21:06:00,2022-03-30 21:08:15,IP Address,73.102.40.136,100,135,True,2022-03-30 21:08:16,R_08rjr8BxtBPOsOB,,,,,40.0565032958984375,-86.015899658203125,anonymous,EN,5eb6d57a83b50e06d6356df7,Male,20-29,"Above $150,000",No,Yes,,,,,0,0,55.598,0,5,TREAT_POS
2022-03-30 21:06:54,2022-03-30 21:08:23,IP Address,174.59.220.88,100,88,True,2022-03-30 21:08:24,R_7VRgJQZIsUs86Ax,,,,,40.7957000732421875,-77.8618011474609375,anonymous,EN,5962ceff8474920001bd266e,Male,30-39,"$50,000-$99,999",Yes,Yes,,,,,0,0,52.009,0,8,TREAT_POS
2022-03-30 21:07:31,2022-03-30 21:08:27,IP Address,73.142.255.141,100,56,True,2022-03-30 21:08:27,R_21Atuik1laDsXRa,,,,,42.0590057373046875,-71.11229705810546875,anonymous,EN,60ce4d729c9270e9f0f171b3,Male,30-39,"Above $150,000",No,Yes,0,0,32.063,0,,,,,5,TREAT_NEG
2022-03-30 21:08:09,2022-03-30 21:08:29,IP Address,98.246.14.110,100,19,True,2022-03-30 21:08:30,R_2xzAW86FIHEAYps,,,,,45.4886932373046875,-122.50910186767578125,anonymous,EN,5c0edb4dc047450001a2e1d9,Male,30-39,"Under $20,000",Yes,Yes,,,,,,,,,8,CONTROL
2022-03-30 21:08:54,2022-03-30 21:09:16,IP Address,73.89.252.62,100,22,True,2022-03-30 21:09:16,R_2SukhVU7GTa7me4,,,,,41.4745025634765625,-72.573699951171875,anonymous,EN,614eab41863f12cd8b7de0e7,Male,30-39,"$20,000-$49,999",No,No,,,,,,,,,0,CONTROL
2022-03-30 21:09:12,2022-03-30 21:10:21,IP Address,99.183.188.138,100,69,True,2022-03-30 21:10:22,R_0OOlyDXB4HBrkqZ,,,,,41.313995361328125,-81.67559814453125,anonymous,EN,5fff542aeed8c2065133114e,Male,20-29,"$100,000-$150,000",No,Yes,,,,,0.591,29.38,36.294,3,10,TREAT_POS
2022-03-30 21:08:45,2022-03-30 21:10:22,IP Address,68.3.50.89,100,97,True,2022-03-30 21:10:22,R_3fOY1MrAMeOHncB,,,,,33.6562957763671875,-112.17060089111328125,anonymous,EN,591d369e88bbb500013a8517,Male,50-59,"$20,000-$49,999",Yes,Yes,36.116,36.838,43.004,2,,,,,10,TREAT_NEG
2022-03-30 21:11:38,2022-03-30 21:12:00,IP Address,67.183.148.54,100,21,True,2022-03-30 21:12:00,R_32Y174n130N90YH,,,,,47.83880615234375,-122.1985015869140625,anonymous,EN,610310ff111ca7fb658db2f9,Male,20-29,"$50,000-$99,999",No,Yes,,,,,,,,,8,CONTROL
2022-03-30 21:11:06,2022-03-30 21:12:05,IP Address,172.58.99.102,100,58,True,2022-03-30 21:12:05,R_2uxICtjW1cHdCvd,,,,,29.7501983642578125,-95.47100067138671875,anonymous,EN,610c3dd3425aa056883e3e02,Non-binary / third gender,20-29,"$20,000-$49,999",Yes,Yes,,,,,3.387,33.459,34.301,13,0,TREAT_POS
2022-03-30 21:11:06,2022-03-30 21:12:08,IP Address,108.45.84.61,100,61,True,2022-03-30 21:12:08,R_1fkGVHRSrW4MILv,,,,,38.8533935546875,-76.8892974853515625,anonymous,EN,59b1986ac05bb50001eb3a5f,Male,20-29,"$20,000-$49,999",Yes,Yes,3.005,30.97,32.27,3,,,,,0,TREAT_NEG
2022-03-30 21:11:31,2022-03-30 21:12:19,IP Address,71.78.231.83,100,48,True,2022-03-30 21:12:19,R_3r1kFM80M1ROOgF,,,,,30.332794189453125,-97.70050048828125,anonymous,EN,61034cb10a0d1b04353c8a1e,Male,30-39,"$20,000-$49,999",Yes,Yes,,,,,,,,,6,CONTROL
2022-03-30 21:12:19,2022-03-30 21:13:10,IP Address,108.18.246.164,100,50,True,2022-03-30 21:13:10,R_2AFgVXF5ktn3Rsx,,,,,38.7678985595703125,-77.453399658203125,anonymous,EN,5ee6706034f12e3d82d952aa,Male,20-29,"$50,000-$99,999",No,Yes,15.376,27.747,30.779,2,,,,,6,TREAT_NEG
2022-03-30 21:12:58,2022-03-30 21:13:13,IP Address,24.55.14.36,100,15,True,2022-03-30 21:13:13,R_3CT6jHzAoA2UIXQ,,,,,30.42999267578125,-97.83260345458984375,anonymous,EN,60566620bb888e88b6c157ee,Male,20-29,"$50,000-$99,999",Yes,Yes,,,,,,,,,10,CONTROL
2022-03-30 21:12:21,2022-03-30 21:13:24,IP Address,45.24.15.215,100,62,True,2022-03-30 21:13:24,R_2Ua1nhv279y0U5L,,,,,42.28759765625,-83.3733978271484375,anonymous,EN,5c284e0970d93a0001211e16,Male,20-29,"$20,000-$49,999",Yes,Yes,,,,,0,0,31.381,0,3,TREAT_POS
2022-03-30 21:11:06,2022-03-30 21:13:30,IP Address,108.217.72.81,100,143,True,2022-03-30 21:13:30,R_2vhNU44r9eD37Ij,,,,,33.781005859375,-118.26219940185546875,anonymous,EN,5b5a822e1ad8270001c4f28d,Male,40-49,"Under $20,000",No,Yes,,,,,0,0,38.525,0,10,TREAT_POS
2022-03-30 21:12:53,2022-03-30 21:14:12,IP Address,136.37.13.208,100,79,True,2022-03-30 21:14:13,R_2rOumcTgz4JI15Y,,,,,39.0536956787109375,-94.59059906005859375,anonymous,EN,6119760a9b360e2c17965b9d,Male,30-39,"$50,000-$99,999",No,Yes,20.644,20.644,31.009,1,,,,,3,TREAT_NEG
2022-03-30 21:13:17,2022-03-30 21:14:23,IP Address,24.209.223.195,100,65,True,2022-03-30 21:14:25,R_2tzk8G2Shx1wBL0,,,,,40.0413970947265625,-84.202301025390625,anonymous,EN,61466071ebab9582b29bd7c8,Male,30-39,"$20,000-$49,999",No,Yes,,,,,0,0,31.506,0,1,TREAT_POS
2022-03-30 21:14:08,2022-03-30 21:15:26,IP Address,73.133.27.232,100,77,True,2022-03-30 21:15:26,R_0w6Rq5KRctj3oxr,,,,,39.42340087890625,-76.7761993408203125,anonymous,EN,6237b665bd9281d02244aa26,Non-binary / third gender,20-29,"$100,000-$150,000",Yes,Yes,0,0,31.488,0,,,,,0,TREAT_NEG
2022-03-30 21:15:01,2022-03-30 21:15:29,IP Address,100.18.6.226,100,28,True,2022-03-30 21:15:29,R_1gFRB1Ds578jaPa,,,,,39.071502685546875,-76.69629669189453125,anonymous,EN,5e0e60798205265be682850e,Male,40-49,"$50,000-$99,999",No,Yes,,,,,,,,,7,CONTROL
2022-03-30 21:16:08,2022-03-30 21:16:39,IP Address,65.24.242.247,100,31,True,2022-03-30 21:16:40,R_1gqnoOngCZzEMmp,,,,,39.99139404296875,-83.0034027099609375,anonymous,EN,60febf9b481b65a36fd8a083,Male,20-29,"$50,000-$99,999",Yes,Yes,,,,,,,,,8,CONTROL
2022-03-30 21:16:21,2022-03-30 21:16:44,IP Address,172.58.203.18,100,22,True,2022-03-30 21:16:44,R_2WBeBCC0vkwt1xU,,,,,40.0345001220703125,-75.11930084228515625,anonymous,EN,5dd6a565f30aa662cba3d8de,Male,30-39,"$20,000-$49,999",No,Yes,,,,,,,,,5,CONTROL
2022-03-30 21:16:10,2022-03-30 21:17:05,IP Address,70.231.37.113,100,55,True,2022-03-30 21:17:06,R_32XurN6sgWHWcYF,,,,,36.07110595703125,-86.71959686279296875,anonymous,EN,61522914d434adca3dacc356,Male,30-39,"$20,000-$49,999",No,Yes,0,0,31.781,0,,,,,6,TREAT_NEG
2022-03-30 21:16:07,2022-03-30 21:17:08,IP Address,66.223.175.226,100,61,True,2022-03-30 21:17:08,R_2zB9KA8ThPf0B54,,,,,61.2115020751953125,-149.87359619140625,anonymous,EN,5c054e8a553fb800011917d7,Male,20-29,"$20,000-$49,999",No,Yes,,,,,0,0,33.494,0,7,TREAT_POS
2022-03-30 21:16:47,2022-03-30 21:17:44,IP Address,97.91.74.94,100,56,True,2022-03-30 21:17:44,R_3koDDp3lJjbqwGh,,,,,44.74200439453125,-90.30789947509765625,anonymous,EN,597761dfd5ddf60001d14b20,Male,30-39,"$50,000-$99,999",No,Yes,,,,,4.461,30.611,31.623,13,8,TREAT_POS
2022-03-30 21:17:01,2022-03-30 21:17:53,IP Address,47.35.122.182,100,52,True,2022-03-30 21:17:54,R_3ItthY5eaLMzkU9,,,,,42.1916961669921875,-85.6322021484375,anonymous,EN,5c41eff55aca820001f6ef51,Male,20-29,"$50,000-$99,999",Yes,Yes,13.985,17.84,32.138,3,,,,,7,TREAT_NEG
2022-03-30 21:17:32,2022-03-30 21:18:12,IP Address,174.215.150.222,100,39,True,2022-03-30 21:18:12,R_xA5xKXHVM9xxrrj,,,,,33.748504638671875,-84.3871002197265625,anonymous,EN,5b646a727c39ee00010a18b0,Male,40-49,"Under $20,000",No,Yes,,,,,,,,,8,CONTROL
2022-03-30 21:17:19,2022-03-30 21:18:22,IP Address,97.89.28.71,100,62,True,2022-03-30 21:18:22,R_sZRC6QOCBgCsxhf,,,,,34.273406982421875,-83.8780975341796875,anonymous,EN,601b75077aa0425330b81e36,Male,60 and above,"$100,000-$150,000",Yes,Yes,0,0,32.369,0,,,,,10,TREAT_NEG
2022-03-30 21:17:37,2022-03-30 21:18:22,IP Address,68.118.73.218,100,45,True,2022-03-30 21:18:22,R_2OVzLv4x106ueDr,,,,,44.908905029296875,-123.988800048828125,anonymous,EN,5ae16c12e0feeb0001cb0cff,Male,60 and above,"Under $20,000",Yes,Yes,,,,,,,,,1,CONTROL
2022-03-30 21:17:42,2022-03-30 21:18:54,IP Address,98.63.42.232,100,72,True,2022-03-30 21:18:54,R_2wMmvsczG97IBIZ,,,,,39.836700439453125,-88.94280242919921875,anonymous,EN,5588b9e5fdf99b7f40e7f428,Male,40-49,"$20,000-$49,999",Yes,Yes,39.471,41.082,41.446,2,,,,,4,TREAT_NEG
2022-03-30 21:17:38,2022-03-30 21:18:57,IP Address,24.144.59.164,100,79,True,2022-03-30 21:18:58,R_TdyYqbm7D11gMkF,,,,,35.081207275390625,-92.472198486328125,anonymous,EN,60fcd9699c3def3068403b90,Male,30-39,"$50,000-$99,999",Yes,Yes,,,,,13.388,19.303,31.045,3,10,TREAT_POS
2022-03-30 21:18:03,2022-03-30 21:19:10,IP Address,71.231.152.118,100,67,True,2022-03-30 21:19:10,R_24hKxHiIQNOFUJJ,,,,,47.8302001953125,-122.333099365234375,anonymous,EN,5c2d426389f035000175d171,Male,50-59,"Above $150,000",Yes,No,,,,,2.383,9.907,43.305,2,2,TREAT_POS
2022-03-30 21:19:07,2022-03-30 21:19:27,IP Address,97.94.83.51,100,19,True,2022-03-30 21:19:27,R_PSW6BO56u1W5CkF,,,,,43.1772003173828125,-85.2472991943359375,anonymous,EN,5ced23c585712e00190bd98a,Male,40-49,"$20,000-$49,999",No,Yes,,,,,,,,,5,CONTROL
2022-03-30 21:19:19,2022-03-30 21:19:48,IP Address,99.111.166.84,100,28,True,2022-03-30 21:19:48,R_2dXVctyz86EPgF6,,,,,29.4550933837890625,-98.64980316162109375,anonymous,EN,61118cf8dd195d72acb7594a,Male,30-39,"$100,000-$150,000",Yes,Yes,,,,,,,,,5,CONTROL
2022-03-30 21:18:53,2022-03-30 21:19:52,IP Address,24.51.146.181,100,58,True,2022-03-30 21:19:53,R_3qBuqS5X0mMNak7,,,,,41.7761993408203125,-77.95670318603515625,anonymous,EN,5bc5356e65cfb8000154bd82,Male,30-39,"$20,000-$49,999",Yes,Yes,0,0,31.647,0,,,,,10,TREAT_NEG
